ccid,ccname,n_ce,n_2c,n_4c,first_date,last_date,mcid,mcname
C95023,シロベ,4,0,0,1971-05-31,1971-06-21,C120282,週刊少年チャンピオン
C95024,真・餓狼伝 明治格闘純史,55,0,9,2013-02-14,2014-05-29,C120282,週刊少年チャンピオン
C95025,森鬼狼,1,0,0,2014-05-22,2014-05-22,C120282,週刊少年チャンピオン
C95026,真紅のボウラー,62,1,9,1971-07-26,1972-09-25,C120282,週刊少年チャンピオン
C95027,シンクマネー,1,0,0,2001-03-01,2001-03-01,C120282,週刊少年チャンピオン
C95028,シンコクくん,3,0,0,1971-04-19,1971-05-03,C120282,週刊少年チャンピオン
C95029,真実逸露,2,0,0,1991-05-09,1991-05-23,C120282,週刊少年チャンピオン
C95030,信じられないがほんとうだ!!,1,0,0,1972-11-06,1972-11-06,C120282,週刊少年チャンピオン
C95031,ジン-ジン,38,7,3,1981-09-18,1982-06-11,C120282,週刊少年チャンピオン
C95033,少年チャンピオン新人まんが賞,5,0,0,1979-07-02,2015-10-15,C120282,週刊少年チャンピオン
C95034,人造メイドたまご,1,0,0,2005-08-11,2005-08-11,C120282,週刊少年チャンピオン
C95035,シンデレラプレイ,2,2,0,1982-10-08,1982-11-12,C120282,週刊少年チャンピオン
C95038,深夜の魔女,1,0,0,2014-01-30,2014-01-30,C120282,週刊少年チャンピオン
C95039,真・闇の密霊師,3,0,0,1995-02-09,1996-02-29,C120282,週刊少年チャンピオン
C95040,侵略!イカ娘,417,0,50,2007-08-09,2016-02-25,C120282,週刊少年チャンピオン
C95041,チュウチュウフレンド,1,0,0,1970-09-21,1970-09-21,C120282,週刊少年チャンピオン
C95042,ちゅうに,1,0,0,2000-07-06,2000-07-06,C120282,週刊少年チャンピオン
C95043,チュンチュンアレイ,13,3,1,1988-01-29,1988-04-22,C120282,週刊少年チャンピオン
C95044,超香少年サトル,117,0,0,1994-10-06,1997-04-03,C120282,週刊少年チャンピオン
C95045,超人!竜巻バレー部,26,0,1,1995-02-23,1995-08-24,C120282,週刊少年チャンピオン
C95046,超人S氏の奮戦　-花の2回目人生-,71,0,0,1993-06-10,1995-01-12,C120282,週刊少年チャンピオン
C95048,直撃!ノストラダムス超真相,2,0,1,1999-05-06,1999-05-20,C120282,週刊少年チャンピオン
C95049,直撃!UFO＆宇宙人超真相,2,0,0,1999-09-16,1999-09-23,C120282,週刊少年チャンピオン
C95050,直撃!地球大異変 超真相,2,0,0,2000-04-13,2000-04-20,C120282,週刊少年チャンピオン
C95051,チョッキン,64,0,0,1977-01-01,1978-04-03,C120282,週刊少年チャンピオン
C95052,千代の介が来た!!,29,4,2,1978-11-06,1979-05-28,C120282,週刊少年チャンピオン
C95053,ちょろチビ,5,0,0,1971-07-12,1971-08-09,C120282,週刊少年チャンピオン
C95056,月とスッポン,296,32,2,1976-06-07,2009-06-25,C120282,週刊少年チャンピオン
C95058,ツギハギ生徒会,56,0,2,2009-01-01,2010-06-24,C120282,週刊少年チャンピオン
C95060,月夜にはっぴなびかせて,2,0,0,1998-05-07,1998-05-21,C120282,週刊少年チャンピオン
C95062,ツクモモモ,6,0,0,2013-10-10,2014-02-27,C120282,週刊少年チャンピオン
C95063,釣ったれ名人,22,3,1,1982-11-19,1983-04-22,C120282,週刊少年チャンピオン
C95064,椿ナイトクラブ,63,0,6,2006-04-13,2007-07-26,C120282,週刊少年チャンピオン
C95065,銀翼（つばさ）,8,0,1,1997-05-01,1997-06-26,C120282,週刊少年チャンピオン
C95066,つぼ,1,0,0,1999-09-30,1999-09-30,C120282,週刊少年チャンピオン
C95067,釣り屋ナガレ,98,0,6,2008-01-24,2011-01-13,C120282,週刊少年チャンピオン
C95068,ディップできめ!!,1,0,0,1986-09-12,1986-09-12,C120282,週刊少年チャンピオン
C95069,デーモン・マスター,2,0,0,1999-05-27,1999-06-03,C120282,週刊少年チャンピオン
C95070,刑事いのち,18,2,3,1971-11-15,1972-03-13,C120282,週刊少年チャンピオン
C95071,デカポリス,48,0,0,1999-10-14,2000-10-05,C120282,週刊少年チャンピオン
C95072,テケテケボーイ,1,0,0,1979-12-17,1979-12-17,C120282,週刊少年チャンピオン
C95073,デザートローズ,21,0,2,2011-09-15,2012-02-16,C120282,週刊少年チャンピオン
C95074,でじこの1ページ劇場,65,0,0,2001-04-19,2002-08-15,C120282,週刊少年チャンピオン
C95075,テスト・ラン,41,0,1,1988-09-02,1989-06-30,C120282,週刊少年チャンピオン
C95077,テッケン8ビート,3,0,0,1990-02-22,1990-03-08,C120282,週刊少年チャンピオン
C95078,手っちゃん,90,4,0,1975-09-08,1977-06-06,C120282,週刊少年チャンピオン
C95079,鉄鍋のジャン!,257,0,9,1995-02-09,2008-06-19,C120282,週刊少年チャンピオン
C95080,鉄鍋のジャン!R 頂上作戦,85,0,5,2006-11-23,2008-12-11,C120282,週刊少年チャンピオン
C95081,鉄砲玉ラプソディー,1,0,0,1981-06-05,1981-06-05,C120282,週刊少年チャンピオン
C95082,デビルクリーチャー,10,0,0,1993-05-27,1993-07-29,C120282,週刊少年チャンピオン
C95083,デビルマンG,1,0,1,2012-09-27,2012-09-27,C120282,週刊少年チャンピオン
C95084,デブリ,5,0,0,2002-02-21,2002-03-21,C120282,週刊少年チャンピオン
C95090,天下拳平,16,2,1,1984-09-14,1985-01-04,C120282,週刊少年チャンピオン
C95091,天下たい平,15,1,1,1974-01-01,1974-04-22,C120282,週刊少年チャンピオン
C95092,伝鬼活人剣,35,0,1,1991-12-12,1992-09-10,C120282,週刊少年チャンピオン
C95093,電気頭脳園,2,0,1,2003-02-13,2004-04-01,C120282,週刊少年チャンピオン
C95094,臀撃おしおき娘ゴータマン,62,0,2,1991-10-31,1994-06-02,C120282,週刊少年チャンピオン
C95095,天才!!学成りがたし,1,0,0,1990-12-06,1990-12-06,C120282,週刊少年チャンピオン
C95096,天使と呼んで!,23,0,0,1984-07-13,1984-12-14,C120282,週刊少年チャンピオン
C95097,天使にとって翼とは?,1,0,1,1970-12-14,1970-12-14,C120282,週刊少年チャンピオン
C95098,天使の料理人?サンマ,1,0,0,2005-03-10,2005-03-10,C120282,週刊少年チャンピオン
C95099,転生ANIMA,10,0,1,2002-01-01,2002-03-07,C120282,週刊少年チャンピオン
C95100,伝説の男マネ さるたひこっ!,1,0,0,2007-04-12,2007-04-12,C120282,週刊少年チャンピオン
C95102,てんむす,90,0,10,2011-02-03,2012-11-29,C120282,週刊少年チャンピオン
C95103,てんやわんや,1,0,0,1995-03-02,1995-03-02,C120282,週刊少年チャンピオン
C95104,エリス＆モリソンの電遊日記,7,0,0,2004-10-21,2009-11-12,C120282,週刊少年チャンピオン
C95105,とあるどこかのサッカー部,2,0,0,2000-11-02,2000-11-09,C120282,週刊少年チャンピオン
C95106,どう!,1,0,1,1972-07-17,1972-07-17,C120282,週刊少年チャンピオン
C95107,ドウカン,28,0,1,1991-10-03,1992-04-23,C120282,週刊少年チャンピオン
C95108,投棄区画,1,0,0,2013-05-23,2013-05-23,C120282,週刊少年チャンピオン
C95109,東京Hocus Pocus,2,0,0,2008-06-12,2008-06-19,C120282,週刊少年チャンピオン
C95110,東京悪童展,3,0,0,1998-07-09,1998-07-23,C120282,週刊少年チャンピオン
C95111,東京星に、いこう,48,0,0,1991-03-14,1992-03-26,C120282,週刊少年チャンピオン
C95112,東京レスキュー,42,1,1,1978-09-04,1979-06-25,C120282,週刊少年チャンピオン
C95113,東京リリカ日記,5,0,0,2008-10-23,2008-11-20,C120282,週刊少年チャンピオン
C95114,どうぎんぐ,70,0,1,1999-04-29,2000-10-12,C120282,週刊少年チャンピオン
C95115,闘魂イノシシ丸,1,0,0,1983-02-25,1983-02-25,C120282,週刊少年チャンピオン
C95116,闘神サイト,16,4,2,1986-03-28,1986-07-11,C120282,週刊少年チャンピオン
C95117,逃走少年,1,0,0,2013-03-07,2013-03-07,C120282,週刊少年チャンピオン
C95118,賭仔龍,3,0,0,1998-07-30,1998-08-13,C120282,週刊少年チャンピオン
C95119,道徳の尾,1,0,0,1997-01-13,1997-01-13,C120282,週刊少年チャンピオン
C95120,刀真,5,0,0,2001-11-29,2002-01-10,C120282,週刊少年チャンピオン
C95121,透明人間の作り方,8,0,1,2010-02-04,2010-04-08,C120282,週刊少年チャンピオン
C95122,東洋妖人伝 用神坊,71,0,1,1997-07-31,1999-01-18,C120282,週刊少年チャンピオン
C95123,通りすぎた少女,1,0,0,1978-09-25,1978-09-25,C120282,週刊少年チャンピオン
C95124,ドールガン,79,0,4,2004-09-16,2006-04-27,C120282,週刊少年チャンピオン
C95125,どーんと桃次郎,3,0,0,1984-03-16,1984-03-30,C120282,週刊少年チャンピオン
C95126,都会の伝記,1,0,1,1971-02-08,1971-02-08,C120282,週刊少年チャンピオン
C95127,ドカベン,635,109,200,1972-04-24,2010-03-18,C120282,週刊少年チャンピオン
C95128,ドカベン プロ野球編,239,1,31,1999-02-04,2004-01-15,C120282,週刊少年チャンピオン
C95129,ドカベン スーパースターズ編,399,0,45,2004-01-22,2012-03-22,C120282,週刊少年チャンピオン
C95130,ドカベン ドリームトーナメント編,261,0,34,2012-03-29,2017-07-13,C120282,週刊少年チャンピオン
C95131,ドキドキだいありー,13,0,0,1997-10-09,1998-01-12,C120282,週刊少年チャンピオン
C95132,ドキドキ❤マイLOVE,1,1,0,1984-07-20,1984-07-20,C120282,週刊少年チャンピオン
C95133,ドキドキランナー,1,0,0,1981-09-11,1981-09-11,C120282,週刊少年チャンピオン
C95134,ときめき❤センセーション,1,0,0,2000-11-23,2000-11-23,C120282,週刊少年チャンピオン
C95136,ドキュメントCTC ～その時、読者はうめいた!～,1,0,0,2006-03-09,2006-03-09,C120282,週刊少年チャンピオン
C95137,土偶,1,0,0,1983-07-08,1983-07-08,C120282,週刊少年チャンピオン
C95140,ドクターMちゃん,1,0,0,1990-06-21,1990-06-21,C120282,週刊少年チャンピオン
C95141,どくだみ先生,79,1,2,1973-04-16,1974-11-04,C120282,週刊少年チャンピオン
C95142,どくとるマッド,1,0,0,1979-09-17,1979-09-17,C120282,週刊少年チャンピオン
C95143,特別校安委員,1,0,0,1981-10-02,1981-10-02,C120282,週刊少年チャンピオン
C95147,ど根性カノジョ,4,0,0,2006-01-05,2006-02-02,C120282,週刊少年チャンピオン
C95148,ドサマワリまたたび一座,4,0,0,1971-05-03,1971-05-24,C120282,週刊少年チャンピオン
C95149,どしゃぶり,1,0,1,1970-09-07,1970-09-07,C120282,週刊少年チャンピオン
C95151,どたんばナイン,1,0,0,1972-11-13,1972-11-13,C120282,週刊少年チャンピオン
C95152,ドッカン鬼平,1,0,0,1990-05-24,1990-05-24,C120282,週刊少年チャンピオン
C95154,ドッグ＆モンキー,1,0,0,1983-01-21,1983-01-21,C120282,週刊少年チャンピオン
C95155,とつげきー進,1,0,0,1974-01-21,1974-01-21,C120282,週刊少年チャンピオン
C95156,とつげき!次郎丸,1,0,1,1973-11-12,1973-11-12,C120282,週刊少年チャンピオン
C95157,突撃!爆雷軒,3,0,0,1988-03-18,1988-04-01,C120282,週刊少年チャンピオン
C95158,突撃!!レンジャークラブ!,17,0,0,1997-03-27,1997-07-24,C120282,週刊少年チャンピオン
C95159,どっこい大作,32,0,0,1973-02-12,1973-09-17,C120282,週刊少年チャンピオン
C95160,特航警察フライング・ポリス,1,0,0,1990-05-10,1990-05-10,C120282,週刊少年チャンピオン
C95161,特攻天女,281,0,7,1995-07-20,2009-08-13,C120282,週刊少年チャンピオン
C95162,ドッ硬連,183,26,12,1985-08-02,1989-03-24,C120282,週刊少年チャンピオン
C95163,どっち?,1,0,0,2012-05-31,2012-05-31,C120282,週刊少年チャンピオン
C95164,とってもアイドル,59,0,1,1988-09-09,1989-11-17,C120282,週刊少年チャンピオン
C95165,とってもチャンプ,11,1,0,1985-05-10,1985-07-19,C120282,週刊少年チャンピオン
C95166,突発!コハルの武技,11,0,1,2013-11-28,2014-02-20,C120282,週刊少年チャンピオン
C95167,トップスピード,26,0,1,1998-10-08,1999-04-15,C120282,週刊少年チャンピオン
C95168,ドドイチ,1,0,0,1988-04-08,1988-04-08,C120282,週刊少年チャンピオン
C95169,ととと飛び出せひまわり機械工房,1,0,0,2004-02-12,2004-02-12,C120282,週刊少年チャンピオン
C95170,となりの格闘王,86,0,1,1992-11-26,1994-09-08,C120282,週刊少年チャンピオン
C95171,となりのミヨちゃん,1,0,0,1973-08-27,1973-08-27,C120282,週刊少年チャンピオン
C95172,とび出せ!釣太郎,4,0,0,1981-07-17,1981-11-06,C120282,週刊少年チャンピオン
C95173,とびっきりハード!!,1,0,0,1990-09-27,1990-09-27,C120282,週刊少年チャンピオン
C95174,とびっきり宗一郎,13,1,0,1985-05-03,1985-07-26,C120282,週刊少年チャンピオン
C95175,飛ぶ夢,1,0,0,1992-12-17,1992-12-17,C120282,週刊少年チャンピオン
C95176,ドボン!,1,0,0,1987-06-19,1987-06-19,C120282,週刊少年チャンピオン
C95177,とめがね❤,1,0,0,2010-09-16,2010-09-16,C120282,週刊少年チャンピオン
C95178,富山ねじ,4,0,0,2006-08-03,2006-08-31,C120282,週刊少年チャンピオン
C95179,トライ❤あんぐる,1,0,0,1983-08-05,1983-08-05,C120282,週刊少年チャンピオン
C95181,ドラゴンスワロウ,1,0,0,2010-12-09,2010-12-09,C120282,週刊少年チャンピオン
C95182,ドラゴン・ハイドレート 辰吉漂龍伝,8,0,1,2011-07-14,2011-09-08,C120282,週刊少年チャンピオン
C95183,ドラゴン・ムムンチョ,3,0,0,1982-07-02,1982-07-16,C120282,週刊少年チャンピオン
C95184,ドラッグ・ラデ,1,0,0,1999-09-09,1999-09-09,C120282,週刊少年チャンピオン
C95185,虎の目ざめ,1,0,1,1972-01-17,1972-01-17,C120282,週刊少年チャンピオン
C95186,トラブルエイジ,1,0,0,2006-05-04,2006-05-04,C120282,週刊少年チャンピオン
C95187,トラベラー,3,0,0,2008-06-26,2008-10-30,C120282,週刊少年チャンピオン
C95188,ドラマ クローバー撮影現場レポート,1,0,0,2012-04-12,2012-04-12,C120282,週刊少年チャンピオン
C95189,トリガートリガーハッピー,4,0,0,2006-04-06,2006-04-27,C120282,週刊少年チャンピオン
C95190,トリック・リップ,26,0,1,1993-10-21,1994-04-28,C120282,週刊少年チャンピオン
C95191,ドリュアスエン,1,1,0,1984-01-27,1984-01-27,C120282,週刊少年チャンピオン
C95192,ドリル園児,64,0,1,2005-06-30,2006-10-12,C120282,週刊少年チャンピオン
C95193,どろっぷ,5,0,0,1978-10-02,1978-10-30,C120282,週刊少年チャンピオン
C95194,とろろいもストロベリー,1,0,0,1983-06-17,1983-06-17,C120282,週刊少年チャンピオン
C95195,ドンガッゴ!!,1,0,0,2010-12-02,2010-12-02,C120282,週刊少年チャンピオン
C95196,ドンカン・モチーフ,1,0,0,2000-04-27,2000-04-27,C120282,週刊少年チャンピオン
C95197,ドンキー,36,0,1,1998-01-29,1998-10-15,C120282,週刊少年チャンピオン
C95198,敦煌,1,0,0,1988-06-24,1988-06-24,C120282,週刊少年チャンピオン
C95199,とんころもし,1,0,0,1980-01-14,1980-01-14,C120282,週刊少年チャンピオン
C95200,どんじり,1,0,0,1975-09-08,1975-09-08,C120282,週刊少年チャンピオン
C95201,とんでチェック・イン,1,0,0,1986-09-26,1986-09-26,C120282,週刊少年チャンピオン
C95202,ドン・ドラキュラ,27,5,5,1979-05-28,1979-12-10,C120282,週刊少年チャンピオン
C95203,トントンぱにっく学園,2,0,0,1991-04-25,1991-05-02,C120282,週刊少年チャンピオン
C95204,トンボー,40,0,2,2008-09-04,2009-08-13,C120282,週刊少年チャンピオン
C95205,中元弘治のビリヤード,1,0,0,2004-02-19,2004-02-19,C120282,週刊少年チャンピオン
C95208,流れものガンマン,2,0,0,1973-08-06,1973-08-13,C120282,週刊少年チャンピオン
C95209,なくて，ナレアイ先生,1,0,0,1979-12-17,1979-12-17,C120282,週刊少年チャンピオン
C95210,泣くな!十円,108,0,8,1971-07-19,1973-08-20,C120282,週刊少年チャンピオン
C95211,なごり雪,1,0,0,1981-07-31,1981-07-31,C120282,週刊少年チャンピオン
C95212,ナックルボンバー学園,41,0,0,2001-12-06,2002-10-10,C120282,週刊少年チャンピオン
C95213,ナンセンスマンガ特集 夏の日の思い出 扉,1,0,0,1970-09-14,1970-09-14,C120282,週刊少年チャンピオン
C95214,夏の日の思い出,1,0,0,1970-09-14,1970-09-14,C120282,週刊少年チャンピオン
C95215,なつみCAN,1,0,0,1986-10-17,1986-10-17,C120282,週刊少年チャンピオン
C95216,夏休み大作戦,2,0,0,1971-08-16,1971-08-23,C120282,週刊少年チャンピオン
C95217,七色いんこ,61,9,8,1981-03-20,1982-05-28,C120282,週刊少年チャンピオン
C95218,七色いんこの国際漫画祭ルポ,1,0,0,1982-02-26,1982-02-26,C120282,週刊少年チャンピオン
C95219,ななか6/17,107,0,6,2000-03-30,2003-05-29,C120282,週刊少年チャンピオン
C95220,七つの海の男だぜ,2,0,0,1984-08-03,1984-08-10,C120282,週刊少年チャンピオン
C95222,涙のテディボーイ,1,0,0,1982-07-23,1982-07-23,C120282,週刊少年チャンピオン
C95223,涙の肥満紀行,1,0,0,1995-03-02,1995-03-02,C120282,週刊少年チャンピオン
C95224,なるみの弓,2,0,0,1998-04-23,1998-04-30,C120282,週刊少年チャンピオン
C95226,ナンバMG5,161,0,23,2005-06-16,2008-10-02,C120282,週刊少年チャンピオン
C95227,ナンバデッドエンド,134,0,18,2008-11-13,2011-08-18,C120282,週刊少年チャンピオン
C95228,にいちゃんと正助,1,0,0,1976-12-13,1976-12-13,C120282,週刊少年チャンピオン
C95229,にーちゃん海へ行く,1,0,0,1981-03-13,1981-03-13,C120282,週刊少年チャンピオン
C95230,逃げられない町,1,0,0,1976-10-11,1976-10-11,C120282,週刊少年チャンピオン
C95231,虹色ラーメン,163,0,6,2001-04-19,2004-09-02,C120282,週刊少年チャンピオン
C95232,西砂町異邦人,1,0,0,1980-05-12,1980-05-12,C120282,週刊少年チャンピオン
C95233,西砂町3年2組,3,0,0,1980-05-19,1980-07-07,C120282,週刊少年チャンピオン
C95234,虹を呼ぶ男,97,3,10,1987-08-21,1989-07-28,C120282,週刊少年チャンピオン
C95236,日常戦士,1,0,0,1994-06-30,1994-06-30,C120282,週刊少年チャンピオン
C95237,日本沈没,52,0,2,1973-09-24,1974-09-30,C120282,週刊少年チャンピオン
C95238,1/2の螢,22,2,0,1983-05-06,1983-10-14,C120282,週刊少年チャンピオン
