マンガ作品ID,マンガ各話ID,掲載日,掲載位置,アニメ化,マンガ雑誌名,話数
C94482,CE92997,1999-04-15,0.2373271889400921,False,週刊少年チャンピオン,3
C94482,CE92983,1999-04-22,0.6526806526806527,False,週刊少年チャンピオン,4
C94482,CE92958,1999-04-29,0.6774193548387096,False,週刊少年チャンピオン,5
C94482,CE92942,1999-05-06,0.9063829787234042,False,週刊少年チャンピオン,6
C94482,CE92909,1999-05-20,0.6466512702078522,False,週刊少年チャンピオン,7
C94482,CE92885,1999-05-27,0.5829383886255924,False,週刊少年チャンピオン,8
C94484,CE80557,2009-12-10,0.2505747126436781,False,週刊少年チャンピオン,1
C94484,CE79808,2010-07-29,0.1791383219954648,False,週刊少年チャンピオン,2
C94484,CE79790,2010-08-05,0.4202247191011236,False,週刊少年チャンピオン,3
C94484,CE79768,2010-08-19,0.5079726651480638,False,週刊少年チャンピオン,4
C94484,CE79747,2010-08-26,0.6109839816933639,False,週刊少年チャンピオン,5
C94484,CE79725,2010-09-02,0.7006802721088435,False,週刊少年チャンピオン,6
C94484,CE79707,2010-09-09,0.9503386004514672,False,週刊少年チャンピオン,7
C94484,CE79673,2010-09-16,0.6433408577878104,False,週刊少年チャンピオン,8
C94519,CE89452,2002-05-16,0.0426008968609865,False,週刊少年チャンピオン,1
C94519,CE89430,2002-05-23,0.1490825688073394,False,週刊少年チャンピオン,2
C94519,CE89405,2002-05-30,0.1787330316742081,False,週刊少年チャンピオン,3
C94519,CE89386,2002-06-06,0.3922018348623853,False,週刊少年チャンピオン,4
C94519,CE89359,2002-06-13,0.3103448275862069,False,週刊少年チャンピオン,5
C94519,CE89329,2002-06-20,0.0704545454545454,False,週刊少年チャンピオン,6
C94519,CE89316,2002-06-27,0.4977272727272727,False,週刊少年チャンピオン,7
C94519,CE89288,2002-07-04,0.4013157894736842,False,週刊少年チャンピオン,8
C94521,CE176393,2014-07-17,0.0249433106575963,False,週刊少年チャンピオン,1
C94521,CE177787,2014-07-24,0.3257403189066059,False,週刊少年チャンピオン,2
C94521,CE177811,2014-07-31,0.3696145124716553,False,週刊少年チャンピオン,3
C94521,CE177833,2014-08-07,0.3057471264367816,False,週刊少年チャンピオン,4
C94521,CE177859,2014-08-21,0.4462242562929062,False,週刊少年チャンピオン,5
C94521,CE177880,2014-08-28,0.4104308390022675,False,週刊少年チャンピオン,6
C94521,CE177907,2014-09-04,0.5899772209567198,False,週刊少年チャンピオン,7
C94521,CE178089,2014-11-06,0.178147268408551,False,週刊少年チャンピオン,8
C94524,CE175242,2013-06-27,0.8086560364464692,False,週刊少年チャンピオン,1
C94524,CE182393,2015-06-25,0.1428571428571428,False,週刊少年チャンピオン,2
C94524,CE182418,2015-07-02,0.2426303854875283,False,週刊少年チャンピオン,3
C94524,CE182446,2015-07-09,0.4704491725768321,False,週刊少年チャンピオン,4
C94524,CE182464,2015-07-16,0.3114754098360656,False,週刊少年チャンピオン,5
C94524,CE182481,2015-07-23,0.0706150341685649,False,週刊少年チャンピオン,6
C94524,CE182514,2015-07-30,0.5600907029478458,False,週刊少年チャンピオン,7
C94524,CE182555,2015-08-20,0.365079365079365,False,週刊少年チャンピオン,8
C94531,CE97126,1995-04-27,0.0074812967581047,False,週刊少年チャンピオン,1
C94531,CE97107,1995-05-04,0.126865671641791,False,週刊少年チャンピオン,2
C94531,CE97090,1995-05-11,0.3293838862559242,False,週刊少年チャンピオン,3
C94531,CE97069,1995-05-25,0.3020304568527919,False,週刊少年チャンピオン,4
C94531,CE97053,1995-06-01,0.5049751243781094,False,週刊少年チャンピオン,5
C94531,CE97030,1995-06-08,0.4651741293532338,False,週刊少年チャンピオン,6
C94531,CE97007,1995-06-15,0.3159203980099502,False,週刊少年チャンピオン,7
C94531,CE96992,1995-06-22,0.6243781094527363,False,週刊少年チャンピオン,8
C94534,CE79970,2010-06-10,0.1753986332574031,False,週刊少年チャンピオン,1
C94534,CE79951,2010-06-17,0.3793103448275862,False,週刊少年チャンピオン,2
C94534,CE79922,2010-06-24,0.1639722863741339,False,週刊少年チャンピオン,3
C94534,CE79914,2010-07-01,0.8426966292134831,False,週刊少年チャンピオン,4
C94534,CE79892,2010-07-08,0.8961625282167043,False,週刊少年チャンピオン,5
C94534,CE79855,2010-07-15,0.2597701149425287,False,週刊少年チャンピオン,6
C94534,CE79831,2010-07-22,0.264367816091954,False,週刊少年チャンピオン,7
C94534,CE79824,2010-07-29,0.891156462585034,False,週刊少年チャンピオン,8
C94535,CE89163,2002-08-08,0.3251121076233184,False,週刊少年チャンピオン,1
C94535,CE89140,2002-08-15,0.3744394618834081,False,週刊少年チャンピオン,2
C94535,CE89117,2002-08-29,0.4890350877192982,False,週刊少年チャンピオン,3
C94535,CE89103,2002-09-05,0.8473451327433629,False,週刊少年チャンピオン,4
C94535,CE89072,2002-09-12,0.6189427312775331,False,週刊少年チャンピオン,5
C94535,CE89043,2002-09-19,0.454337899543379,False,週刊少年チャンピオン,6
C94535,CE89018,2002-09-26,0.4421296296296296,False,週刊少年チャンピオン,7
C94535,CE88997,2002-10-03,0.5949074074074074,False,週刊少年チャンピオン,8
C94539,CE100032,1992-02-20,0.0074626865671641,False,週刊少年チャンピオン,1
C94539,CE100016,1992-02-27,0.1865671641791045,False,週刊少年チャンピオン,2
C94539,CE99996,1992-03-05,0.1567164179104477,False,週刊少年チャンピオン,3
C94539,CE99980,1992-03-12,0.3457711442786069,False,週刊少年チャンピオン,4
C94539,CE99964,1992-03-19,0.5049751243781094,False,週刊少年チャンピオン,5
C94539,CE99941,1992-03-26,0.2661691542288557,False,週刊少年チャンピオン,6
C94539,CE99925,1992-04-02,0.4154228855721393,False,週刊少年チャンピオン,7
C94539,CE99908,1992-04-09,0.554726368159204,False,週刊少年チャンピオン,8
C94542,CE99111,1993-02-18,0.7268170426065163,False,週刊少年チャンピオン,1
C94542,CE99091,1993-02-25,0.6791979949874687,False,週刊少年チャンピオン,2
C94542,CE99072,1993-03-04,0.6290726817042607,False,週刊少年チャンピオン,3
C94542,CE99054,1993-03-11,0.6508728179551122,False,週刊少年チャンピオン,4
C94542,CE99035,1993-03-18,0.6243781094527363,False,週刊少年チャンピオン,5
C94542,CE99022,1993-03-25,0.9527363184079602,False,週刊少年チャンピオン,6
C94542,CE99003,1993-04-01,0.9029850746268656,False,週刊少年チャンピオン,7
C94542,CE98986,1993-04-08,0.9522613065326632,False,週刊少年チャンピオン,8
C94543,CE91430,2000-08-24,0.4519650655021834,False,週刊少年チャンピオン,1
C94543,CE91404,2000-09-07,0.44136460554371,False,週刊少年チャンピオン,2
C94543,CE89893,2002-01-01,0.4659090909090909,False,週刊少年チャンピオン,3
C94543,CE89862,2002-01-10,0.1595505617977528,False,週刊少年チャンピオン,4
C94543,CE89838,2002-01-17,0.1373873873873874,False,週刊少年チャンピオン,5
C94543,CE89818,2002-01-24,0.240990990990991,False,週刊少年チャンピオン,6
C94543,CE89799,2002-01-31,0.545662100456621,False,週刊少年チャンピオン,7
C94543,CE89783,2002-02-07,0.8967889908256881,False,週刊少年チャンピオン,8
C94544,CE85032,2006-04-27,0.2494279176201373,False,週刊少年チャンピオン,1
C94544,CE85016,2006-05-04,0.621867881548975,False,週刊少年チャンピオン,2
C94544,CE84986,2006-05-18,0.5685393258426966,False,週刊少年チャンピオン,3
C94544,CE84961,2006-05-25,0.6109839816933639,False,週刊少年チャンピオン,4
C94544,CE84936,2006-06-01,0.6750572082379863,False,週刊少年チャンピオン,5
C94544,CE84913,2006-06-08,0.8260869565217391,False,週刊少年チャンピオン,6
C94544,CE84882,2006-06-15,0.7025171624713958,False,週刊少年チャンピオン,7
C94544,CE84854,2006-06-22,0.7299771167048055,False,週刊少年チャンピオン,8
C94551,CE100960,1991-03-07,0.0074626865671641,False,週刊少年チャンピオン,1
C94551,CE100942,1991-03-14,0.1172069825436409,False,週刊少年チャンピオン,2
C94551,CE100927,1991-03-21,0.3498759305210918,False,週刊少年チャンピオン,3
C94551,CE100906,1991-03-28,0.3193069306930693,False,週刊少年チャンピオン,4
C94551,CE100890,1991-04-04,0.4463840399002494,False,週刊少年チャンピオン,5
C94551,CE100870,1991-04-11,0.4798994974874372,False,週刊少年チャンピオン,6
C94551,CE100851,1991-04-18,0.5,False,週刊少年チャンピオン,7
C94551,CE100829,1991-04-25,0.5049751243781094,False,週刊少年チャンピオン,8
C94554,CE98914,1993-04-29,0.0074626865671641,False,週刊少年チャンピオン,1
C94554,CE98897,1993-05-06,0.1183574879227053,False,週刊少年チャンピオン,2
C94554,CE98880,1993-05-20,0.2536231884057971,False,週刊少年チャンピオン,3
C94554,CE98867,1993-05-27,0.4899497487437186,False,週刊少年チャンピオン,4
C94554,CE98849,1993-06-03,0.5049751243781094,False,週刊少年チャンピオン,5
C94554,CE98835,1993-06-10,0.6940298507462687,False,週刊少年チャンピオン,6
C94554,CE98816,1993-06-17,0.6940298507462687,False,週刊少年チャンピオン,7
C94554,CE98799,1993-06-24,0.7437810945273632,False,週刊少年チャンピオン,8
C94561,CE100372,1991-10-10,0.0074626865671641,True,週刊少年チャンピオン,1
C94561,CE100354,1991-10-17,0.1069651741293532,True,週刊少年チャンピオン,2
C94561,CE100341,1991-10-24,0.4253731343283582,True,週刊少年チャンピオン,3
C94561,CE100316,1991-10-31,0.1567164179104477,True,週刊少年チャンピオン,4
C94561,CE100306,1991-11-07,0.6442786069651741,True,週刊少年チャンピオン,5
C94561,CE100279,1991-11-14,0.3159203980099502,True,週刊少年チャンピオン,6
C94561,CE100263,1991-11-21,0.5049751243781094,True,週刊少年チャンピオン,7
C94561,CE100239,1991-11-28,0.3258706467661691,True,週刊少年チャンピオン,8
C94562,CE92754,1999-07-01,0.125858123569794,False,週刊少年チャンピオン,1
C94562,CE92729,1999-07-08,0.1177777777777777,False,週刊少年チャンピオン,2
C94562,CE92712,1999-07-15,0.339667458432304,False,週刊少年チャンピオン,3
C94562,CE92690,1999-07-22,0.3940092165898617,False,週刊少年チャンピオン,4
C94562,CE92593,1999-08-19,0.1897321428571428,False,週刊少年チャンピオン,5
C94562,CE92572,1999-09-02,0.2423580786026201,False,週刊少年チャンピオン,6
C94562,CE92546,1999-09-09,0.1073059360730593,False,週刊少年チャンピオン,7
C94562,CE92507,1999-09-23,0.3931034482758621,False,週刊少年チャンピオン,8
C94567,CE172795,1995-01-26,0.462085308056872,False,週刊少年チャンピオン,1
C94567,CE97381,1995-02-02,0.3975,False,週刊少年チャンピオン,2
C94567,CE97393,1995-02-02,0.9825,False,週刊少年チャンピオン,3
C94567,CE97359,1995-02-09,0.3409090909090909,False,週刊少年チャンピオン,4
C94567,CE97338,1995-02-16,0.3258706467661691,False,週刊少年チャンピオン,5
C94567,CE97315,1995-02-23,0.1783919597989949,False,週刊少年チャンピオン,6
C94567,CE97312,1995-03-02,0.9925373134328358,False,週刊少年チャンピオン,7
C94567,CE97287,1995-03-09,0.8725,False,週刊少年チャンピオン,8
C94573,CE94924,1997-07-10,0.0320197044334975,False,週刊少年チャンピオン,1
C94573,CE94901,1997-07-17,0.0748792270531401,False,週刊少年チャンピオン,2
C94573,CE94890,1997-07-24,0.6100478468899522,False,週刊少年チャンピオン,3
C94573,CE94857,1997-07-31,0.1794258373205741,False,週刊少年チャンピオン,4
C94573,CE94841,1997-08-07,0.3862559241706161,False,週刊少年チャンピオン,5
C94573,CE94818,1997-08-14,0.2488372093023255,False,週刊少年チャンピオン,6
C94573,CE94809,1997-08-21,0.8139013452914798,False,週刊少年チャンピオン,7
C94573,CE94776,1997-09-04,0.332579185520362,False,週刊少年チャンピオン,8
C94574,CE96773,1995-09-07,0.0074812967581047,False,週刊少年チャンピオン,1
C94574,CE96756,1995-09-14,0.2661691542288557,False,週刊少年チャンピオン,2
C94574,CE96734,1995-09-21,0.2661691542288557,False,週刊少年チャンピオン,3
C94574,CE96709,1995-09-28,0.0870646766169154,False,週刊少年チャンピオン,4
C94574,CE96689,1995-10-05,0.1471321695760598,False,週刊少年チャンピオン,5
C94574,CE96669,1995-10-12,0.1670822942643391,False,週刊少年チャンピオン,6
C94574,CE96651,1995-10-19,0.3706467661691542,False,週刊少年チャンピオン,7
C94574,CE96626,1995-10-26,0.1884422110552764,False,週刊少年チャンピオン,8
C94577,CE99005,1993-03-25,0.0074626865671641,False,週刊少年チャンピオン,1
C94577,CE98987,1993-04-01,0.0771144278606965,False,週刊少年チャンピオン,2
C94577,CE98974,1993-04-08,0.2688442211055276,False,週刊少年チャンピオン,3
C94577,CE98959,1993-04-15,0.4296482412060301,False,週刊少年チャンピオン,4
C94577,CE98943,1993-04-22,0.5845771144278606,False,週刊少年チャンピオン,5
C94577,CE98926,1993-04-29,0.6940298507462687,False,週刊少年チャンピオン,6
C94577,CE98908,1993-05-06,0.6932367149758454,False,週刊少年チャンピオン,7
C94577,CE98889,1993-05-20,0.6932367149758454,False,週刊少年チャンピオン,8
C94578,CE99878,1992-04-16,0.0074626865671641,False,週刊少年チャンピオン,1
C94578,CE99863,1992-04-23,0.228643216080402,False,週刊少年チャンピオン,2
C94578,CE99849,1992-04-30,0.4701492537313433,False,週刊少年チャンピオン,3
C94578,CE99829,1992-05-07,0.3840579710144927,False,週刊少年チャンピオン,4
C94578,CE99812,1992-05-21,0.4602409638554217,False,週刊少年チャンピオン,5
C94578,CE99792,1992-05-28,0.3341708542713568,False,週刊少年チャンピオン,6
C94578,CE99769,1992-06-04,0.1169154228855721,False,週刊少年チャンピオン,7
C94578,CE99759,1992-06-11,0.5561097256857855,False,週刊少年チャンピオン,8
C94580,CE98407,1993-11-18,0.0074626865671641,False,週刊少年チャンピオン,1
C94580,CE98389,1993-11-25,0.057788944723618,False,週刊少年チャンピオン,2
C94580,CE98372,1993-12-02,0.1666666666666666,False,週刊少年チャンピオン,3
C94580,CE98354,1993-12-09,0.2297979797979798,False,週刊少年チャンピオン,4
C94580,CE98339,1993-12-16,0.4402985074626865,False,週刊少年チャンピオン,5
C94580,CE98323,1994-01-01,0.6240963855421687,False,週刊少年チャンピオン,6
C94580,CE98301,1994-01-06,0.5704387990762124,False,週刊少年チャンピオン,7
C94580,CE98284,1994-01-17,0.7320574162679426,False,週刊少年チャンピオン,8
C94585,CE95545,1996-11-28,0.0075,False,週刊少年チャンピオン,1
C94585,CE95527,1996-12-05,0.092964824120603,False,週刊少年チャンピオン,2
C94585,CE95507,1996-12-12,0.1083123425692695,False,週刊少年チャンピオン,3
C94585,CE95486,1997-01-01,0.0981735159817351,False,週刊少年チャンピオン,4
C94585,CE95463,1997-01-09,0.0114155251141552,False,週刊少年チャンピオン,5
C94585,CE95445,1997-01-13,0.2540045766590389,False,週刊少年チャンピオン,6
C94585,CE95422,1997-01-20,0.1053864168618267,False,週刊少年チャンピオン,7
C94585,CE95402,1997-01-30,0.1532663316582914,False,週刊少年チャンピオン,8
C94595,CE79212,2011-02-10,0.020501138952164,False,週刊少年チャンピオン,1
C94595,CE79195,2011-02-17,0.2517006802721088,False,週刊少年チャンピオン,2
C94595,CE79175,2011-02-24,0.4085778781038374,False,週刊少年チャンピオン,3
C94595,CE79160,2011-03-03,0.744874715261959,False,週刊少年チャンピオン,4
C94595,CE79134,2011-03-10,0.6853932584269663,False,週刊少年チャンピオン,5
C94595,CE79106,2011-03-17,0.5883668903803132,False,週刊少年チャンピオン,6
C94595,CE79081,2011-03-24,0.6207674943566591,False,週刊少年チャンピオン,7
C94595,CE79064,2011-03-31,0.801354401805869,False,週刊少年チャンピオン,8
C94599,CE89810,2002-01-31,0.9748858447488584,False,週刊少年チャンピオン,1
C94599,CE89811,2002-01-31,0.9885844748858448,False,週刊少年チャンピオン,2
C94599,CE89786,2002-02-07,0.9885321100917432,False,週刊少年チャンピオン,3
C94599,CE89762,2002-02-14,0.9886363636363636,False,週刊少年チャンピオン,4
C94599,CE89738,2002-02-21,0.9885321100917432,False,週刊少年チャンピオン,5
C94599,CE89713,2002-02-28,0.9885321100917432,False,週刊少年チャンピオン,6
