アニメ作品ID,アニメ作品名,weekday,放送曜日,アニメ作品の合計話数
C15507,ベイビーステップ[第2期],6,日,26
C9746,ムーぽん[第1期],6,日,1
C15511,六花の勇者,6,日,12
C9750,それゆけ! 宇宙戦艦ヤマモト・ヨーコ,6,日,26
C10900,モンキー・パンチ 漫画活動大写真,6,日,13
C10896,DearS,6,日,13
C11033,おれたちイジワルケイ,6,日,14
C11037,コロッケ!［第2期］,6,日,26
C15849,RAGNASTRIKE ANGELS,6,日,12
C11049,みらくる! ぱんぞう,6,日,20
C11201,Canvas2 キャンバス2～虹色のスケッチ～,6,日,1
C11199,魔法少女リリカルなのはA's,6,日,13
C11197,格闘美神 武龍［ウーロン］,6,日,25
C15477,境界の RINNE,6,日,1
C11191,銀盤 カレイドスコープ,6,日,12
C11184,ひまわりっ!!,6,日,13
C11166,D.C.S.S. ～ダ・カーポ セカンドシーズン～,6,日,26
C9685,デビルマンレディー,6,日,26
C15481,CLASSROOM CRISIS,6,日,1
C11158,おくさまは 女子高生,6,日,13
C10888,マリア様がみてる 春,6,日,13
C11148,雪の女王,6,日,36
C11141,交響詩篇 エウレカセブン,6,日,50
C11137,ゾイド ジェネシス,6,日,50
C11116,創聖のアクエリオン,6,日,1
C11108,おねがいマイメロディ,6,日,51
C11093,英國戀物語エマ,6,日,12
C11079,好きなものは好きだからしｮうがない!!,6,日,12
C11077,ギャラリーフェイク,6,日,37
C15495,"DiABOLiK LOVERS MORE, BLOOD",6,日,1
C15497,デュエル・マスターズVSR,6,日,51
C15498,デュラララ!!×2転,6,日,12
C15484,GOD EATER,6,日,14
C10886,アガサ・クリスティーの名探偵ポワロとマープル,6,日,39
C10882,エルフェン リート,6,日,13
C15513,ワカコ酒,6,日,13
C15542,爆笑お笑いコンビ ツルとカメ,6,日,3
C10747,AIR ［IN SUMMER］,6,日,2
C10736,火の鳥,6,日,13
C15550,LOVELY❤MOVIE いとしの ムーコ Lovely Muuuuuuuco! Season 2,6,日,22
C10726,ふたりはプリキュア,6,日,48
C10724,かいけつゾロリ,6,日,52
C10716,モンキーターン,6,日,25
C15552,みんな集まれ! ファルコム 学園,6,日,13
C10679,藍より青し ～縁～,6,日,12
C10667,ポポロクロイス,6,日,26
C10751,強殖装甲 ガイバー The Bioboosted Armor,6,日,1
C10665,高橋留美子劇場 人魚の森,6,日,11
C10661,君が望む永遠,6,日,14
C10659,おもいっきり科学アドベンチャー そーなんだ!,6,日,26
C15561,新妹魔王の契約者[テスタメント] BURST,6,日,20
C9816,ごぞんじ! 月光仮面 くん,6,日,25
C10638,Gungrave,6,日,1
C15573,島耕作の アジア立志伝 [第3期],6,日,2
C15577,ダダダダ ダディーマン,6,日,3
C10622,勇午 交渉人,6,日,1
C10596,高橋留美子劇場,6,日,13
C10594,D.C. ダ・カーポ,6,日,26
C10663,銀河鉄道物語,6,日,26
C15864,なめこ せかいのともだち,6,日,22
C9796,小梅ちゃんが行く!!,6,日,6
C9792,愛の若草山物語,6,日,6
C15515,銀河特急 イチジョウマン 7,6,日,35
C10872,モンキーターンV,6,日,25
C10870,ポストペット モモ便,6,日,24
C15519,コロッケトーサンがいく,6,日,6
C10862,ゾイドフューザーズ,6,日,26
C10859,IZUMO 猛き剣の閃記,6,日,12
C15836,アルスラーン戦記 THE HEROIC LEGEND OF ARSLAN - 風塵乱舞 -,6,日,8
C10853,留守電アワー SODANブラザーズ,6,日,23
C15835,Re:ゼロ から始める異世界生活,6,日,1
C15522,深海魚,6,日,5
C9794,おるちゅばんエビちゅ,6,日,12
C10813,レジェンズ 甦る竜王伝説,6,日,50
C10809,美鳥の日々,6,日,13
C10807,マシュマロ通信［タイムズ］,6,日,50
C10805,超ぽじてぃぶ! ファイターズ,6,日,34
C10803,それいけ! ズッコケ三人組,6,日,26
C15524,Go! プリンセスプリキュア,6,日,44
C15831,血界戦線[12話],6,日,1
C15813,パンでP e a c e !,6,日,13
C10784,じゃがいぬくん,6,日,17
C15538,★ 時をかけるギャル ★ トキコ,6,日,5
C10766,絶体絶命 でんぢゃらす じーさん ［第2期］,6,日,51
C10811,じゃがいぬくん［シリーズ］,6,日,17
C12019,神曲奏界ポリフォニカcrimson S,6,日,12
C12223,ひめ チェン! おとぎちっくアイドル リルぷりっ,6,日,51
C12023,DRAGON BALL KAI,6,日,97
C13679,お兄ちゃんのことなんか ぜんぜん好きじゃ ないんだからねっ!!,6,日,12
C13677,おしらせ忍者隊　ガッチャマン,6,日,1
C8694,トラップ一家物語,6,日,40
C14780,ファイ・ブレイン 神のパズル[第2期],6,日,25
C14781,Fate/Zero,6,日,14
C13658,アスタロッテの おもちゃ!,6,日,8
C13653,TIGER ＆ BUNNY,6,日,25
C13634,Teach,6,日,1
C13632,Suzy's Zoo だいすき! ウィッツィー,6,日,25
C14784,ポヨポヨ　観察日記,6,日,47
C14777,緋色の欠片 玉依 姫 奇譚 第二章,6,日,13
C13613,Fate/Zero,6,日,13
C13595,R-15,6,日,12
C14791,遊★戯★王ゼアルⅡ[セカンド] ZEXAL,6,日,73
C13583,ちーすい丸,6,日,12
C16094,鬼平 ONIHEI,6,日,12
C13579,スイートプリキュア♪,6,日,48
C14802,惡の華,6,日,9
C13568,AKB0048,6,日,13
C8724,シティーハンター'91,6,日,10
C13557,動物かんきょう会議,6,日,2
C13553,MARVEL X-MEN,6,日,1
C14789,メタルファイト ベイブレード ZEROG[ゼロジー],6,日,38
C13549,うたのプリンスさまっ♪ マジ LOVE 1000!,6,日,13
C13686,クロスファイト ビーダマン,6,日,52
C16105,アリスと蔵六,6,日,13
C14759,探検 ドリランド,6,日,1
C16112,月がきれい,6,日,44
C13849,神様ドォルズ,6,日,1
C13822,境界線上のホライゾン Horizon on the Middle of Nowhere,6,日,12
C13817,機動戦士 ガンダムAGE,6,日,49
C13811,リングにかけろ 1 世界大会編,6,日,6
C13809,よんでますよ、 アザゼル さん。,6,日,13
C8649,カラ天狗 カブト,6,日,43
C13801,メタルファイト ベイブレード 4D,6,日,52
C13778,ベン・トー,6,日,12
C16104,Rewrite[2ndシーズン],6,日,10
C13776,べるぜバブ,6,日,60
C8657,まじかる★タルるートくん,6,日,87
C13767,フジログ[第2期],6,日,13
C13763,ファイ・ブレイン 神のパズル[第1期],6,日,25
C13754,ひだまり スケッチ SP[すぺしゃる],6,日,2
C13752,バトルスピリッツ 覇王[ヒーローズ],6,日,50
C14773,バトルスピリッツ ソードアイズ,6,日,29
C13732,TARI TARI,6,日,13
C13730,アルカナ・ファミリア La storia della Arcana Famiglia,6,日,12
C13720,デッドマン・ ワンダーランド,6,日,12
C13707,日常,6,日,26
C8651,ロビンフッドの大冒険,6,日,45
C8577,シティーハンター3,6,日,2
C13545,青の祓魔師[エクソシスト],6,日,25
C13534,バトルスピリッツ プレイヴ,6,日,45
C16077,ēlDLIVE エルドライブ,6,日,12
C13404,Little Village People,6,日,10
C8821,蒼き伝説シュート!,6,日,58
C14859,声優戦隊 ボイストーム7,6,日,8
C8825,しましまとらの しまじろう,6,日,1
C16073,アイドル事変,6,日,12
C14860,世界で いち ばん 強く なりたい!,6,日,12
C8837,七つの海のティコ,6,日,37
C13382,びわ湖放送presents 藤井組TV,6,日,1
C13380,ななみちゃん[第5期],6,日,16
C14846,最強銀河 究極[アルティメット] ゼロ バトルスピリッツ,6,日,50
C13370,Domo,6,日,1
C13368,キスダム[R] ENGAGE planet,6,日,26
C13366,パコと魔法の絵本いつもワガママガマ王子,6,日,2
C13350,ぴっくみー,6,日,1
C14861,絶対防衛 レヴィアタン,6,日,1
C13346,ねぇみんな…ふーちゃんの民話館PARIS SPECIAL!!,6,日,1
C14866,ダイヤのA[エース],6,日,75
C8849,クレヨンしんちゃん,6,日,19
C16064,つぐもも,6,日,13
C16062,GRANBLUE FANTASY The Animation,6,日,13
C13320,夢をかなえるゾウ,6,日,3
C16070,ヘボット!,6,日,15
C13536,模型戦士 GUNPLA BUILDERS BEGINNING G,6,日,3
C13422,セイクリッドセブン,6,日,12
C13423,Mach Girl,6,日,13
C14812,宇宙戦艦 ヤマト 2199,6,日,26
C14815,俺の彼女と 幼なじみが 修羅場すぎる,6,日,14
C16090,南鎌倉高校女子自転車部,6,日,1
C13522,テガミバチ REVERSE,6,日,4
C14817,CARDFIGHT!! ヴァンガード リンクジョーカー編,6,日,59
C16089,風夏,6,日,12
C8746,おにいさまへ…,6,日,45
C13514,夢色　パティシエール　SP[スペシャル]　プロフェッショナル,6,日,13
C13512,STAR DRIVER 輝きのタクト,6,日,25
C14822,がんばれ! おでんくん LILY FRANKY PRESENTS The Adventure of Oden-kun,6,日,13
C16079,亜人ちゃんは語りたい,6,日,12
C8762,キン肉マン キン肉星王位争奪編,6,日,45
C13506,心霊探偵 八雲,6,日,13
C13485,農業ムスメ!,6,日,1
C13471,ひだまり　スケッチ　×　☆☆☆[ほしみっつ]　[特別編],6,日,2
C13469,一期一会 ～キミノコトバ～,6,日,13
C13447,人形芸人 ドント＆ノット,6,日,17
C8784,ウルトラマンキッズ 母をたずねて3000万光年,6,日,26
C14833,キングダム[第2期],6,日,22
C8792,大草原の小さな天使 ブッシュベイビー,6,日,40
C14836,黒子の バスケ[第2期],6,日,25
C14837,血液型くん!,6,日,13
C13510,俺の妹がこんなに 可愛いわけがない,6,日,12
C13871,変態生理ゼミナール 変 ゼミ,6,日,12
C16116,エロマンガ先生,6,日,13
C8533,3丁目のタマ うちのタマ知りませんか?,6,日,2
C14579,こちら葛*飾区亀有公園前派出所[10月SP],6,日,2
C16147,プリンセス・プリンシパル,6,日,20
C16197,ブレンド・S,6,日,2
C16146,ボールルームへようこそ,6,日,11
C14571,ヘラクレス,6,日,3
C14712,きかんしゃトーマス,6,日,25
C14570,ペコラ[新],6,日,26
C14566,エルティングビル・ クラブ,6,日,1
C14565,X-MEN エボリューション,6,日,1
C14714,境界線上のホライゾン　Ⅱ　Horizon on the Middle of Nowhere,6,日,13
C14707,CARDFIGHT!! ヴァンガード アジアサーキット編,6,日,39
C14560,スーパーロボット モンキー チーム ハイパー フォース GO!,6,日,10
C14555,[アドリブアニメ],6,日,37
C14716,キングダム,6,日,1
C14719,黒子の バスケ,6,日,25
C16209,進撃の巨人 Season2,6,日,13
C16210,戦国鳥獣戯画 ～乙～,6,日,10
C16212,ナイツ＆マジック,6,日,14
C14723,ココロ・コネクト,6,日,13
C14540,モリゾー・キッコロ　森へいこうよ!　特別編　上海へいこうよ!,6,日,3
C16139,セントールの悩み,6,日,25
C14726,咲 Saki 阿知賀編 episode of side-A,6,日,2
C16144,Fate/Apocrypha,6,日,13
C14532,ガーゴイルズ,6,日,1
C16148,Re:CREATORS,6,日,22
C14701,宇宙兄弟,6,日,51
C14654,AKB0048[next stage],6,日,13
C14658,大人 女子 の アニメ タイム[第2期],6,日,3
C14646,最強武将伝 三国演義,6,日,48
C16168,ピカイア! PIKAIA,6,日,4
C16169,キラキラ☆ プリキュア アラモード,6,日,33
C14643,コケッコーさん,6,日,26
C14640,ケツ犬,6,日,2
C16172,靈劍山 叡智への資格,6,日,12
C14662,ぢべたぐらし あひるの生活,6,日,27
C16174,チェインクロニクル ヘクセイタスの閃,6,日,12
C14583,あのねのとみぞう,6,日,2
C14668,忍者 ハットリくん[インド版],6,日,1
C16159,にゃんこデイズ,6,日,12
C14619,WHITE ALBUM2,6,日,13
C14685,デジモン クロスウォーズ 時を駆ける少年ハンターたち,6,日,25
C14615,NAKED WOLVES,6,日,3
C14612,ななみちゃん[第6期],6,日,16
C14687,爆丸 バトルブローラーズ ガンダリアンインベーダーズ,6,日,43
C14601,体育 倉庫 ジムくんと ゆかいな 仲間たち,6,日,8
C16153,DUEL MASTERS デュエル・マスターズ［2017］,6,日,28
C14696,秋葉工房　日本おもしろ昔話,6,日,8
C14586,ウチュレイ!,6,日,6
C14684,デジモン　クロスウォーズ　悪のデスジェネラルと七つの王国,6,日,26
C14531,オーバン STAR-RACERS,6,日,24
C16221,Tales of Zestiria the X［第2期］,6,日,11
C16222,ふるさとめぐり 日本の昔ばなし,6,日,77
C14747,ガラスの仮面 ですが,6,日,3
C14748,ガラスの仮面 ですが Z,6,日,14
C14751,てーきゅう［第3期］,6,日,13
C14007,緋色の欠片 玉依 姫 奇譚,6,日,13
C14003,聖闘士星矢 Ω,6,日,97
C14001,しばいぬ子　さん,6,日,26
C13999,銀河へ キックオフ!!,6,日,1
C16123,戦姫絶唱シンフォギアAXZ,6,日,14
C16122,活撃 刀剣乱舞,6,日,12
C13958,てーきゅう[第2期],6,日,13
C14745,神さまの いない 日曜日,6,日,12
C8338,超電動ロボ 鉄人28号FX,6,日,24
C13952,アニメ　おしりかじり虫[第1期],6,日,20
C13948,モーレツ❤宇宙海賊[パイレーツ],6,日,26
C13946,BRAVE10,6,日,12
C13944,偽 物 語[ニセモノ ガタリ],6,日,11
C14753,てさぐれ! 部活もの,6,日,11
C14756,ドキ ドキ! プリキュア!,6,日,49
C16118,ID-0,6,日,12
C13915,ペンギン の問題 MaX,6,日,1
C8529,ドラゴンリーグ,6,日,9
C14757,リトル・チャロ4 New York Again,6,日,1
C13954,クロスファイト ビーダマン eS,6,日,52
C14036,謎の彼女X,6,日,13
C8323,ご近所物語,6,日,49
C14039,輪廻の ラグランジェ Flower declaration of your heart season2,6,日,1
C14528,豆腐姉妹,6,日,5
C14256,波打際の むろみさん,6,日,13
C14174,有頂天家族,6,日,13
C16226,女川中バスケ部　5人の夏,6,日,1
C14172,進撃の巨人 attack on titan,6,日,26
C14160,ハイスクール DXD NEW,6,日,12
C14731,新世界より,6,日,1
C14732,Zoobles　[シリーズ],6,日,8
C14136,マギ The labyrinth of magic,6,日,26
C14134,てーきゅう,6,日,13
C14132,好きっていいなよ。,6,日,8
C14130,CØDE: BREAKER,6,日,13
C14127,バクマン。[第3期],6,日,1
C14734,スマイルプリキュア!,6,日,48
C14737,ソードアート・オンライン,6,日,25
C14048,みな みけ ただ いま,6,日,13
C7449,ルパン三世,6,日,23
C7522,アルプスの少女ハイジ,6,日,52
C7556,宇宙戦艦ヤマト,6,日,26
C14047,げんしけん 二代目 THE SOCIETY FOR THE STUDY OF MODERN VISUAL CULTURE,6,日,13
C14045,閃乱 カグラ,6,日,12
C14041,俺の妹がこんなに 可愛いわけがない。,6,日,13
C8321,ママはぽよぽよザウルスがお好き,6,日,12
C15762,新あたしンち,6,日,19
C13312,星新一ショートsHORT劇場,6,日,5
C8867,スーパービックリマン,6,日,44
C8869,妖精ディック,6,日,26
C12472,夢使い,6,日,12
C12470,GUN道 MUSASHI,6,日,30
C12468,BLACK LAGOON,6,日,12
C12466,ひまわりっ!,6,日,13
C15072,少年ハリウッド - HOLLY STAGE FOR 49 -,6,日,13
C15075,戦国 BASARA Judge End,6,日,12
C15993,マクロス〔。/DELTA〕,6,日,26
C12402,となグラ!,6,日,13
C15238,GATCHAMAN CROWDS in sight,6,日,12
C12383,ぜんまいざむらい,6,日,5
C15066,金色のコルダ Blue♪Sky,6,日,12
C12375,アクビ Girl,6,日,23
C12371,デジモンセイバーズ,6,日,48
C9287,名犬ラッシー,6,日,25
C12367,牙 TV ANIMATION SERIES,6,日,51
C12365,格闘美神 武龍[ウーロン] REBIRTH,6,日,25
C12363,おねがいマイメロディ くるくるシャッフル!,6,日,51
C12359,ぽかぽか森のラスカル,6,日,30
C15245,Charlotte,6,日,13
C12345,ふたりは プリキュアSplash★Star,6,日,48
C12341,びんちょうタン,6,日,3
C12337,吟遊黙示録マイネリーベ wieder,6,日,13
C12373,吉永さん家のガーゴイル,6,日,13
C12317,タクティカルロア,6,日,13
C12499,コードギアス 反逆のルルーシュ,6,日,2
C12509,祝［ハピ★ラキ］ビックリマン,6,日,46
C12639,ドラえもん［新・第2期］,6,日,14
C12628,超ぽじてぃぶ! ファイターズ 燃えるぜ焼けるぜ! シリーズ,6,日,26
C15050,ベイビーステップ,6,日,25
C12618,RGB ADVENTURE,6,日,10
C9189,ロボットパルタ［シリーズ］,6,日,2
C12616,TOKYO TRIBE 2,6,日,13
C12601,スーパーロボット大戦 OG -ディバイン・ウォーズ-,6,日,1
C15055,メカクシティアクターズ,6,日,12
C12581,パンプキン・シザーズ 帝国陸軍情報部第3課,6,日,11
C15058,ラブライブ! School idol project［第2期］,6,日,14
C12508,乙女はお姉さま［ボク］に恋してる,6,日,12
C12561,シュヴァリエ,6,日,1
C15059,レディ ジュエルペット,6,日,1
C12551,NIGHT HEAD GENESIS,6,日,2
C12536,Bartender,6,日,11
C12530,史上最強の弟子 ケンイチ,6,日,49
C15060,ロボットガールズ Z,6,日,3
C12519,和和和 ワッピちゃん,6,日,1
C12515,まもって! ロリポップ,6,日,13
C12512,つよきす Cool×Sweet,6,日,12
C9215,夢のクレヨン王国,6,日,70
C15065,極黒のブリュンヒルデ,6,日,13
C12557,ケモノヅメ,6,日,14
C12315,陰からマモル!,6,日,12
C15247,NHKスペシャル 故宮 TREASURES OF IMPERIAL CHINA,6,日,1
C15249,終物語[オワリモノ ガタリ],6,日,25
C15329,GREGORY HORROR SHOW THE BLOODY KARTE,6,日,2
C9390,星方武侠 OUTLAW STAR. FUTURE HERO NEXT GENERATION,6,日,1
C12128,青い文学,6,日,12
C15962,モンスター ハンター ストーリーズ ライド オン RIDE ON,6,日,13
C12104,夢色 パティシエール,6,日,49
C15961,ぴったんこ! ねこざかな,6,日,13
C15960,こねこのチー ポンポンらー大冒険,6,日,13
C15959,おはよう！ コケッコー さん,6,日,13
C9398,Bビーダマン 爆外伝,6,日,41
C15958,タイガーマスク W,6,日,12
C15285,貴族小学生 アントワネットちゃん,6,日,2
C15957,機動戦士ガンダム 鉄血のオルフェンズ [第2期],6,日,14
C15956,マジきゅんっ! ルネッサンス,6,日,13
C12072,アニメ くるねこ[第1期],6,日,37
C15339,バットマン ザ・フューチャー,6,日,3
C15954,終末の イゼッタ,6,日,1
C12061,よくわかる現代魔法,6,日,13
C12053,【懺・】さよなら絶望先生,6,日,13
