pkgid,pkgname,publisher,date,price
M721242,PHANTASY STAR UNIVERSE,セガ,2006-08-31,7140.0
M764503,帝国千戦記 ベスト版,株式会社インターチャネル,2006-08-31,3045.0
M746532,カードゲーム9,株式会社タイトー,2006-08-31,5040.0
M745064,あやかしびと -幻妖異聞録-,株式会社ディンプル,2006-08-31,7560.0
M762950,神業,株式会社アクワイア,2006-08-31,7140.0
M764504,帝国千戦記 ベスト版 オリジナルドラマCD付,株式会社インターチャネル,2006-08-31,3990.0
M745065,あやかしびと -幻妖異聞録- 初回限定版,株式会社ディンプル,2006-08-31,9660.0
M737755,BLOOD+ One Night Kiss,株式会社バンダイナムコゲームス,2006-08-31,7140.0
M754252,バブルボブル マジカルタワー大作戦!!,株式会社マーベラスエンターテイメント,2006-08-31,5040.0
M720592,EVE newgeneration,角川書店,2006-08-31,7140.0
M749905,スター・ウォーズ エピソード3 シスの復讐 EA BEST HITS,エレクトロニック・アーツ株式会社,2006-08-31,3129.0
M750163,スパルタン ～古代ギリシャ英雄伝～,株式会社セガ,2006-08-31,7140.0
M763711,全脳シリーズVol. 1 秋山仁教授監修 全脳JINJIN,株式会社アスク,2006-09-01,3990.0
M757829,もぎたてチンクルのばら色ルッピーランド,任天堂株式会社,2006-09-02,4800.0
M764442,超操縦メカMG,任天堂株式会社,2006-09-02,4800.0
M739195,FIFAストリート EA BEST HITS,エレクトロニック・アーツ株式会社,2006-09-07,3129.0
M750852,タイトーメモリーズ 下巻 TAITO BEST,株式会社スクウェア・エニックス,2006-09-07,2604.0
M737756,BLOOD+ ファイナルピース,株式会社ソニー・コンピュータエンタテインメント,2006-09-07,5040.0
M759725,右脳の達人 ひらめき子育てマイエンジェル,株式会社バンダイナムコゲームス,2006-09-07,3990.0
M761762,山佐DigiワールドSP ジャイアントパルサー,ヤマサエンタテイメント株式会社,2006-09-07,5040.0
M766933,韋駄天翔DS 燃えろ! フレイムカイザー,株式会社タイトー,2006-09-07,5040.0
M746716,カプコン クラシックス コレクション,株式会社カプコン,2006-09-07,5040.0
M761086,剣豪ZERO,元気株式会社,2006-09-07,7140.0
M763905,太鼓の達人 ぽ～たぶる 2,株式会社バンダイナムコゲームス,2006-09-07,5040.0
M721921,TALES OF PHANTASIA -フルボイスエディション-,バンダイナムコゲームス,2006-09-07,5040.0
M746842,カンガエル EXIT,株式会社タイトー,2006-09-07,5040.0
M753699,パイロットになろう! フライングオールスターズ,株式会社マーベラスエンターテイメント,2006-09-07,5040.0
M735165,三國志11 withパワーアップキット 歴史シミュレーションゲーム プレミアムボックス,コーエー,2006-09-08,14800.0
M744572,アクアゾーン ～LIFE SIMULATOR～,フロンティアグルーヴ,2006-09-14,3990.0
M742367,SIMPLE 2000 シリーズ Vol. 108 THE 日本特殊部隊,株式会社ディースリー・パブリッシャー,2006-09-14,2100.0
M742366,SIMPLE 2000 シリーズ Vol. 107 THE 炎の格闘番長,株式会社ディースリー・パブリッシャー,2006-09-14,2100.0
M758488,リッジレーサーズ2,株式会社バンダイナムコゲームス,2006-09-14,5040.0
M721920,脳年齢 脳ストレス計 アタマスキャン,セガ,2006-09-14,2940.0
M743830,Wi-Fi対応 役満DS,任天堂株式会社,2006-09-14,4800.0
M743033,SuperLite 2000 シリーズ 東京バス案内 （ガイド） 2,株式会社サクセス,2006-09-14,2100.0
M764205,誰でもカンタン! 趙治勲の詰め碁,株式会社毎日コミュニケーションズ,2006-09-14,5040.0
M743881,Winning Post 6 コーエー定番シリーズ,株式会社コーエー,2006-09-14,1575.0
M734558,決戦 3 PlayStation2® the Best,株式会社コーエー,2006-09-14,1575.0
M756517,ポンコツ浪漫大活劇バンピートロット アイレムコレクション,アイレムソフトウェアエンジニアリング株式会社,2006-09-14,3800.0
M734663,三國志10 KOEI The Best,株式会社コーエー,2006-09-14,3990.0
M762507,信長の野望・嵐世記 with パワーアップキット コーエー定番シリーズ,株式会社コーエー,2006-09-14,2079.0
M721919,GI JOCKEKEY 4 2006,コーエー,2006-09-14,6800.0
M721241,るろうに剣心 明治剣客浪漫譚 炎上!京都輪廻,バンプレスト,2006-09-14,7329.0
M757579,メタルスラッグ 6,株式会社SNKプレイモア,2006-09-14,5040.0
M721918,みんなのテニス,ソニー・コンピュータエンタテインメント,2006-09-14,4800.0
M749044,ジーワン ジョッキー3 コーエー定番シリーズ,株式会社コーエー,2006-09-14,1575.0
M721240,GODHAND,"クローバースタジオ株式会社,カプコン",2006-09-14,7140.0
M742365,SIMPLE 2000 シリーズ Vol. 106 THE ブロックくずしクエスト～DragonKingdom～,株式会社ディースリー・パブリッシャー,2006-09-14,2100.0
M757810,もえがく@ポータブル,アイディアファクトリー株式会社,2006-09-14,5040.0
M747934,ゲーセンUSA ミッドウェイアーケードトレジャーズ,株式会社サクセス,2006-09-21,5040.0
M758231,ラグビー06,エレクトロニック・アーツ株式会社,2006-09-21,7140.0
M721239,遙かなる時空の中で 舞一夜,コーエー,2006-09-21,4800.0
M766952,遙かなる時空の中で 舞一夜 プレミアムBOX,株式会社コーエー,2006-09-21,7140.0
M721238,METAL GEAR SOLID BANDE DESSINEE,コナミデジタルエンタテインメント,2006-09-21,2940.0
M766954,遙かなる時空の中で 舞一夜＆八葉抄 ツインパック,株式会社コーエー,2006-09-21,10290.0
M762991,神様家族 応援願望,株式会社ドラス,2006-09-21,5250.0
M753700,バウンティ ハウンズ,株式会社ナムコ,2006-09-21,5040.0
M760885,銀魂 でぃ～えす 万事屋大騒動!,株式会社バンダイナムコゲームス,2006-09-21,5040.0
M766450,幽☆遊☆白書DS ～暗黒武術会編～,株式会社タカラトミー,2006-09-21,5040.0
M746623,カオスウォーズ,アイディアファクトリー株式会社,2006-09-21,7140.0
M755857,ブロックス倶楽部ポータブルwithバンピートロット,アイレムソフトウェアエンジニアリング株式会社,2006-09-21,2940.0
M745462,イリスのアトリエ エターナルマナ2 ガストベストプライス,株式会社ガスト,2006-09-21,3990.0
M766740,龍刻 Ryu-Koku,株式会社キッド,2006-09-21,7140.0
M738098,COMMANDOS STRIKE FORCE（コマンドス ストライク・フォース）,株式会社スパイク,2006-09-21,7140.0
M741221,NHL 06,エレクトロニック・アーツ株式会社,2006-09-21,7140.0
M766741,龍刻 Ryu-Koku 限定版,株式会社キッド,2006-09-21,9240.0
M736796,.hack// G.U. Vol. 2 君想フ声,株式会社バンダイナムコゲームス,2006-09-28,7140.0
M758562,リマインデライト,株式会社タイトー,2006-09-28,5040.0
M756151,ボクサーズロード2 ザ・リアル,株式会社アーテイン,2006-09-28,6090.0
M721915,ポケットモンスター パール,"任天堂株式会社,ポケモン",2006-09-28,4800.0
M761666,三國志11,株式会社コーエー,2006-09-28,9240.0
M721917,財団法人日本漢字能力検定協会公認 漢検DS 能力検定シリーズ,ロケットカンパニー,2006-09-28,3990.0
M741755,Quartett! ～THE STAGE OF LOVE～ 初回限定版,株式会社オークス,2006-09-28,8190.0
M761667,三國志11 プレミアムBOX,株式会社コーエー,2006-09-28,11340.0
M755830,プロジェクト シルフィード,株式会社スクウェア・エニックス,2006-09-28,7140.0
M741754,Quartett! ～THE STAGE OF LOVE～,株式会社オークス,2006-09-28,7140.0
M766213,眠れない夜とパズルの日には…。,株式会社ジャレコ,2006-09-28,2940.0
M744867,アストニシア ストーリー,株式会社コンパイルハート,2006-09-28,5040.0
M747883,クロニクル オブ ダンジョンメーカー,株式会社タイトー,2006-09-28,5040.0
M755703,フル スペクトラム ウォリアー 2 テンハンマーズ,株式会社セガ,2006-09-28,7140.0
M765655,風雨来記,株式会社フォグ,2006-09-28,5040.0
M755317,ふしぎ遊戯 玄武開伝 外伝 鏡の巫女,アイディアファクトリー株式会社,2006-09-28,5040.0
M762232,女子高生 GAME'S-HIGH!,アイディアファクトリー株式会社,2006-09-28,7140.0
M760437,学園ヘヴン おかわりっ! ベスト版,株式会社インターチャネル,2006-09-28,3045.0
M762231,女子高生 GAME'S-HIGH! 限定版,アイディアファクトリー株式会社,2006-09-28,9240.0
M755190,フィッシュアイズ ポータブル,株式会社マーベラスエンターテイメント,2006-09-28,5040.0
M720491,DEAD RISING,カプコン,2006-09-28,8379.0
M759982,乙女の事情 初回限定版,株式会社オークス,2006-09-28,9975.0
M763155,世界ノ全テ ～two of us～,株式会社ヴューズ,2006-09-28,7140.0
M736912,□いアタマを○くする。DS 常識・難問の章,株式会社アイイーインスティテュート,2006-09-28,3990.0
M763135,雀・三國無双,株式会社コーエー,2006-09-28,5040.0
M759981,乙女の事情,株式会社オークス,2006-09-28,7140.0
M742180,SEGA AGES 2500 シリーズ Vol. 28 テトリスコレクション,株式会社セガ,2006-09-28,2625.0
M736911,□いアタマを○くする。DS 計算の章,株式会社アイイーインスティテュート,2006-09-28,3990.0
M736910,□いアタマを○くする。DS 漢字の章,株式会社アイイーインスティテュート,2006-09-28,3990.0
M738581,DOOM,アクティビジョン株式会社,2006-09-28,800.0
M756202,ぼくは航空管制官 エアポートヒーロー 那覇,エレクトロニック・アーツ株式会社,2006-09-28,5040.0
M739366,FULL AUTO,株式会社セガ,2006-09-28,7140.0
M748082,ゴーストリコン アドバンス ウォーファイター,ユービーアイソフト株式会社,2006-09-28,7140.0
M763134,雀・三國無双,株式会社コーエー,2006-09-28,5040.0
M720591,GOD OF WAR カプコレ,カプコン,2006-09-28,2940.0
M759842,英雄伝説 空の軌跡 FC,日本ファルコム株式会社,2006-09-28,5040.0
M722203,幻想三國誌 2 限定特典版,日本ファルコム株式会社,2006-09-29,6800.0
M739645,GUILTY GEAR DUST STRIKERS,ASNetworks,2006-10-05,5040.0
M720792,天誅 千乱,フロム・ソフトウェア,2006-10-05,7140.0
M721914,DRAGONBALL Z Sparking! NEO,バンダイナムコゲームス,2006-10-05,7140.0
M746886,ガンダムバトルロワイヤル,株式会社バンダイナムコゲームス,2006-10-05,5040.0
M752036,トゥームレイダー: レジェンド,株式会社スパイク,2006-10-05,7140.0
M755874,フロントミッション 5 ～Scars of the War～ ULTIMATE HITS,株式会社スクウェア・エニックス,2006-10-05,2940.0
M746830,かわいい仔犬 DS,エム・ティー・オー株式会社,2006-10-05,5040.0
M765172,忍道 戒 Spike The Best,株式会社スパイク,2006-10-05,2800.0
M751442,ディグダグ,株式会社バンダイナムコゲームス,2006-10-11,400.0
M761318,鋼鉄の咆哮2ウォーシップガンナー コーエー定番シリーズ,株式会社コーエー,2006-10-12,1575.0
M721913,NBA LIVE 06 EA BEST HITS,エレクトロニック・アーツ株式会社,2006-10-12,2940.0
M721911,BLEACH ～ブレイド・バトラーズ～,ソニー・コンピュータソニー・コンピュータエンタテインメント,2006-10-12,7140.0
M746020,エキサイティングプロレス7 SMACKDOWN! VS.RAW 2006,株式会社ユークス,2006-10-12,5040.0
M741983,Rockstar Games presents Table Tennis,日本マイクロソフト株式会社,2006-10-12,5040.0
M741099,NBAライブ 06 EA BEST HITS,エレクトロニック・アーツ株式会社,2006-10-12,3129.0
M752323,ドライバー パラレルラインズ,株式会社AQインタラクティブ,2006-10-12,7140.0
M755689,プリンセスメーカー4 ポータブル,株式会社サイバーフロント,2006-10-12,5040.0
M721237,真・三國無双 4 PlayStation2 the Best,コーエー,2006-10-12,4179.0
M753278,ネバーランド研究史,アイディアファクトリー株式会社,2006-10-12,5040.0
M721910,FINAL FANTASY 5 ADVANCE,スクウェア・エニックス,2006-10-12,5040.0
M763535,戦国無双 PlayStation2® the Best,株式会社コーエー,2006-10-12,2079.0
M742370,SIMPLE 2000 シリーズ Vol. 110 THE 逃亡プリズナー ～ロスシティ真実への10時間～,株式会社ディースリー・パブリッシャー,2006-10-12,2100.0
M742368,SIMPLE 2000 シリーズ Vol. 109 THE タクシー2 ～運転手はやっぱり君だ! ～,株式会社ディースリー・パブリッシャー,2006-10-12,2100.0
M740815,MotoGP 06,THQジャパン株式会社,2006-10-12,7140.0
M722201,Knights of HonoR 日本語版,"BLACK SEA,ライブドア",2006-10-13,3990.0
M722202,FACES OF WAR 日本語マニュアル付英語版,フロンティアグルーヴ株式会社,2006-10-13,6090.0
M745825,うたわれるもの 散りゆく者への子守唄,株式会社アクアプラス,2006-10-16,7140.0
M743862,WILD ARMS Alter code: F PlayStation2® the Best,株式会社ソニー・コンピュータエンタテインメント,2006-10-19,1800.0
M763761,蒼い海のトリスティア ～ナノカ・フランカ発明工房記～ The Best Price,株式会社日本一ソフトウェア,2006-10-19,2940.0
M747192,キャプテン翼,株式会社バンダイナムコゲームス,2006-10-19,7140.0
M763830,速読マスター,株式会社マグノリア,2006-10-19,6090.0
M721907,プラネタリウムクリエイター 大平貴之監修 HOMESTAR PORTABLE,セガ,2006-10-19,3280.0
M759920,炎の宅配便,株式会社サクセス,2006-10-19,6090.0
M754712,ピポサルアカデミ～ア2 -あいあいサルゲ～ジャンケンバトル! - PSP® the Best,株式会社ソニー・コンピュータエンタテインメント,2006-10-19,2800.0
