マンガ雑誌名,ccid,マンガ作品名,平均掲載位置,平均ページ数,カラー獲得率,合計各話数
週刊少年チャンピオン,C95192,ドリル園児,0.4961803102608761,4.0,0.125,64
週刊少年チャンピオン,C110923,チカカラチカ,0.49682254152660676,20.5,0.125,18
週刊少年チャンピオン,C95090,天下拳平,0.4982889335678981,25.0,0.125,16
週刊少年チャンピオン,C95240,ニャンですかァ?,0.4984931909906357,19.375,0.125,33
週刊少年チャンピオン,C94330,いきいきごんぼ,0.5002480861469807,14.0,0.125,38
週刊少年チャンピオン,C110940,辻浦さんとチュパカブラ,0.5012016284282278,25.5,0.125,35
週刊少年チャンピオン,C94460,がらがら,0.5069143500177983,22.25,0.125,9
週刊少年チャンピオン,C94166,KUROKO 黒衣,0.5074697611564446,18.75,0.125,43
週刊少年チャンピオン,C94769,空が灰色だから,0.5223103325536381,12.25,0.125,58
週刊少年チャンピオン,C95552,はばたけノブ,0.522507265734408,22.25,0.125,18
週刊少年チャンピオン,C95197,ドンキー,0.5272996005632351,16.5,0.125,36
週刊少年チャンピオン,C95040,侵略!イカ娘,0.5285145868842523,8.75,0.125,417
週刊少年チャンピオン,C115478,虚ろう君と,0.5289889886288218,28.875,0.125,21
週刊少年チャンピオン,C94169,LOOK UP!,0.5341304155995602,23.25,0.125,18
週刊少年チャンピオン,C94190,NO-ボーイ,0.5377182311543673,21.0,0.125,17
週刊少年チャンピオン,C94354,イノセント・インカル,0.5380009500237506,21.75,0.125,13
週刊少年チャンピオン,C95432,レッツ剛,0.5396853997710221,21.25,0.125,21
週刊少年チャンピオン,C94890,ゴミムシくん,0.5420225155279503,17.875,0.125,69
週刊少年チャンピオン,C95537,ラグビー酋長,0.5458908045977011,26.125,0.125,22
週刊少年チャンピオン,C95817,名探偵マーニー,0.5459666476974984,20.75,0.125,99
週刊少年チャンピオン,C95528,予想屋 勝!,0.5489021692776572,24.5,0.125,8
週刊少年チャンピオン,C93987,おもかげ幻舞,0.5521238875535243,23.25,0.125,35
週刊少年チャンピオン,C94231,Twin Falcon,0.5567639190979774,25.5,0.125,9
週刊少年チャンピオン,C110976,兄妹 少女探偵と幽霊警官の怪奇事件簿,0.5630879995372566,26.0,0.125,61
週刊少年チャンピオン,C95589,番長惑星,0.5660917492538254,21.75,0.125,53
週刊少年チャンピオン,C94338,いざ!!海高剣道部,0.5717329335273208,20.75,0.125,20
週刊少年チャンピオン,C95166,突発!コハルの武技,0.5719196246099854,21.5,0.125,11
週刊少年チャンピオン,C111091,ニコべん!,0.5724957909647215,25.75,0.125,42
週刊少年チャンピオン,C94948,さんごくし 三国志,0.5734343331285203,29.5,0.125,51
週刊少年チャンピオン,C94431,おかしなブン,0.5775725654355608,21.25,0.125,17
週刊少年チャンピオン,C112592,永遠の一手 2030年、コンピューター将棋に挑む,0.5797043752093993,31.5,0.125,14
週刊少年チャンピオン,C94734,畳の上のミクロ,0.5894733612577859,25.75,0.125,19
週刊少年チャンピオン,C95456,わがまま空イブ,0.5898047886117729,22.625,0.125,12
週刊少年チャンピオン,C95341,無敵マスクマン伝説レボルシオン,0.6006889324071667,23.625,0.125,9
週刊少年チャンピオン,C95721,魔剣士ZAN,0.6086017288130093,24.0,0.125,11
週刊少年チャンピオン,C94914,最強少女さゆり,0.6120187639897684,16.5,0.125,48
週刊少年チャンピオン,C95547,ラブバスケット,0.6125147291920767,22.875,0.125,8
週刊少年チャンピオン,C95526,妖変ニーベルングの指輪,0.6137366076744409,24.5,0.125,8
週刊少年チャンピオン,C94331,いきいきごんぼZ,0.6164286043686833,11.75,0.125,79
週刊少年チャンピオン,C111093,スメラギドレッサーズ,0.6180839327014067,22.0,0.125,36
週刊少年チャンピオン,C94544,キレルくん,0.6230571938301375,20.25,0.125,32
週刊少年チャンピオン,C95322,未来警察ウラシマン,0.6233415589762579,21.25,0.125,20
週刊少年チャンピオン,C94606,出陣!!ムショ高排球軍,0.6238792352616105,26.75,0.125,24
週刊少年チャンピオン,C95867,ラララライブ,0.626297346926999,26.0,0.125,20
週刊少年チャンピオン,C94929,サクラノ嵐,0.630055599682838,21.0,0.125,8
週刊少年チャンピオン,C95644,不安の種,0.6386095892009537,6.125,0.125,13
週刊少年チャンピオン,C94253,アイホシモドキ,0.6496975975659249,23.0,0.125,35
週刊少年チャンピオン,C95423,ヤンキーフィギュア,0.6554084282518705,22.0,0.125,58
週刊少年チャンピオン,C95791,マイティ❤ハート,0.6562859125175193,16.5,0.125,78
週刊少年チャンピオン,C112596,劇場霊,0.6564930540028298,22.75,0.125,8
週刊少年チャンピオン,C94357,イマワノキワ,0.6566520278567498,6.375,0.125,17
週刊少年チャンピオン,C95632,ピンギーマヤー,0.6578045927250492,22.125,0.125,29
週刊少年チャンピオン,C95880,りびんぐでっど!,0.6585889402664575,14.25,0.125,59
週刊少年チャンピオン,C94743,たまたまポンチー,0.6708828711796224,22.75,0.125,8
週刊少年チャンピオン,C95744,ヘレンesp,0.6727009709213045,20.25,0.125,18
週刊少年チャンピオン,C94259,青いパンサー,0.6727569112378826,20.5,0.125,13
週刊少年チャンピオン,C93980,鬼さんコチラ,0.6736292115057547,24.25,0.125,11
週刊少年チャンピオン,C95289,ばかモン!,0.6738534919368466,22.75,0.125,8
週刊少年チャンピオン,C95674,武闘占術伝 ヒイロとナナシ,0.6765207572161113,23.5,0.125,8
週刊少年チャンピオン,C95210,泣くな!十円,0.6828425902718196,20.875,0.125,108
週刊少年チャンピオン,C95182,ドラゴン・ハイドレート 辰吉漂龍伝,0.6957050287219266,24.0,0.125,8
週刊少年チャンピオン,C94517,キャメル,0.7022115565593826,22.25,0.125,8
週刊少年チャンピオン,C94671,青果人,0.7061639809497876,13.25,0.125,8
週刊少年チャンピオン,C94414,王様日記,0.7188718001926712,21.75,0.125,8
週刊少年チャンピオン,C94605,出陣!!武将頭高校排球軍,0.7550134965480898,21.25,0.125,8
週刊少年チャンピオン,C95458,私は加護女,0.7573480360636744,22.25,0.125,35
週刊少年チャンピオン,C95121,透明人間の作り方,0.7578601428706203,24.75,0.125,8
週刊少年チャンピオン,C115468,JINBA,0.7621995467046376,25.25,0.125,8
週刊少年チャンピオン,C94255,アイラブねえちゃん,0.7714873474385006,18.75,0.125,21
週刊少年チャンピオン,C95583,半熟ガーディアンズ,0.7770273331924956,24.25,0.125,10
週刊少年チャンピオン,C94310,アラスカ物語,0.8068224945862077,20.25,0.125,13
週刊少年チャンピオン,C94465,ガリガリ!!,0.8270592562230576,22.25,0.125,8
週刊少年チャンピオン,C94183,MOB 私立宝蔵学園萌え部,0.8308358588425889,20.875,0.125,8
週刊少年チャンピオン,C115393,ネズミと花火,0.8460902923259047,14.25,0.125,8
週刊少年チャンピオン,C95389,ハチ屋のベンケイ,0.8479669046359951,30.5,0.125,21
週刊少年チャンピオン,C94011,覚悟のススメ,0.09341907707702088,25.25,0.25,104
週刊少年チャンピオン,C94258,青い鳥の伝説,0.0981876597864671,23.625,0.25,35
週刊少年チャンピオン,C94195,ORANGE,0.10257400214268997,25.75,0.25,112
週刊少年チャンピオン,C94585,ジャンジャンバリバリ,0.10387794162061498,30.875,0.25,60
週刊少年チャンピオン,C95720,フルベース,0.11078652016724043,22.875,0.25,44
週刊少年チャンピオン,C93984,おはようKジロー,0.11423909164050297,26.625,0.25,266
週刊少年チャンピオン,C94588,獣王バイオ,0.11427941029342399,23.375,0.25,83
週刊少年チャンピオン,C94153,ＧＥＴ！フジ丸,0.11521148966224154,26.25,0.25,88
週刊少年チャンピオン,C95284,覇王の森,0.11735379534002645,26.125,0.25,52
週刊少年チャンピオン,C94824,激闘!!荒鷲高校ゴルフ部,0.11779016611635959,23.5,0.25,144
週刊少年チャンピオン,C95462,ワルワルワールド,0.12539002942949326,16.25,0.25,43
週刊少年チャンピオン,C94952,三四郎〔＾2〕,0.12842481903279807,24.25,0.25,181
週刊少年チャンピオン,C95290,バキ,0.12852151256714858,26.5,0.25,276
週刊少年チャンピオン,C95202,ドン・ドラキュラ,0.12892122495247435,23.75,0.25,27
週刊少年チャンピオン,C94036,ガッツジュン,0.12896812301226107,21.75,0.25,47
週刊少年チャンピオン,C94162,JUDOしてっ!,0.13156887828438762,25.25,0.25,53
週刊少年チャンピオン,C94156,G・ボーイ,0.13868159203980093,24.375,0.25,27
週刊少年チャンピオン,C94219,Switch,0.1407461703066629,27.0,0.25,115
週刊少年チャンピオン,C95255,熱笑!!花沢高校,0.14234696479571016,25.875,0.25,231
週刊少年チャンピオン,C95510,優駿の門G1,0.15056321860187932,25.875,0.25,115
週刊少年チャンピオン,C95351,右むけ右!,0.15116792945378327,24.125,0.25,87
週刊少年チャンピオン,C95007,正平記,0.1524826843889705,17.375,0.25,35
週刊少年チャンピオン,C95448,ろまんちっく牛之介,0.15399709026987835,22.0,0.25,28
週刊少年チャンピオン,C94176,MAP,0.1548713443400274,22.875,0.25,53
週刊少年チャンピオン,C95792,毎度!浦安鉄筋家族,0.1557648343946156,13.25,0.25,326
週刊少年チャンピオン,C94468,かりんと。,0.15638719542316254,23.625,0.25,62
週刊少年チャンピオン,C94937,ザ・バンタム,0.15716968784765392,23.875,0.25,19
週刊少年チャンピオン,C94361,いろはにほう作,0.1592184001826206,20.875,0.25,90
週刊少年チャンピオン,C95798,魔界学園,0.16392663956798553,24.25,0.25,187
週刊少年チャンピオン,C94680,チック・タク,0.1649278521748157,23.5,0.25,38
週刊少年チャンピオン,C94168,Let'sダチ公,0.1661004782601106,24.0,0.25,167
週刊少年チャンピオン,C94840,剣聖ツバメ,0.16654772492706904,27.375,0.25,97
週刊少年チャンピオン,C94765,その気にさせてよ❤myマイ舞,0.16818985197731787,16.625,0.25,97
週刊少年チャンピオン,C95455,若葉の恋,0.1688200208434138,26.125,0.25,38
週刊少年チャンピオン,C95356,ミス愛子,0.17018196966669163,16.75,0.25,15
週刊少年チャンピオン,C94142,Damons ダイモンズ,0.1709514001262397,23.75,0.25,116
週刊少年チャンピオン,C95306,まっぴら半次郎,0.17446484019471115,22.875,0.25,28
週刊少年チャンピオン,C94629,すくらっぷ・ブック,0.177534704203425,22.0,0.25,102
週刊少年チャンピオン,C95308,魔宝DEサドンデス,0.18481943618513075,17.75,0.25,34
週刊少年チャンピオン,C94526,キューティーハニー,0.1859432167718957,24.125,0.25,24
週刊少年チャンピオン,C95017,私立味狩り学園,0.18646181062386386,24.875,0.25,98
週刊少年チャンピオン,C94697,忠牛ばっふぁ郎,0.18990112994350278,8.875,0.25,27
週刊少年チャンピオン,C94071,かいとう蘭麻,0.19001016854050773,15.625,0.25,24
週刊少年チャンピオン,C95511,ゆうひが丘の総理大臣,0.19373163159792717,24.625,0.25,159
週刊少年チャンピオン,C95052,千代の介が来た!!,0.20018520527702674,25.375,0.25,29
週刊少年チャンピオン,C115409,あつまれ!ふしぎ研究部,0.20052198337368515,9.5,0.25,41
週刊少年チャンピオン,C94767,そばっかす!,0.20247084188605924,29.75,0.25,96
週刊少年チャンピオン,C95070,刑事いのち,0.20514231220657275,26.625,0.25,18
週刊少年チャンピオン,C95803,マカロニほうれん荘,0.2080562847420441,16.125,0.25,123
週刊少年チャンピオン,C95794,まいるど7,0.2083774241468427,23.375,0.25,26
週刊少年チャンピオン,C94984,忍犬ずびまろ,0.21651532209422686,18.0,0.25,43
週刊少年チャンピオン,C95116,闘神サイト,0.21651936404309916,26.375,0.25,16
週刊少年チャンピオン,C95162,ドッ硬連,0.22005519222118408,24.25,0.25,183
週刊少年チャンピオン,C95754,冒険ピータン,0.22019729198319776,17.625,0.25,14
週刊少年チャンピオン,C94631,スクランブルズ4,0.22066459135908148,25.25,0.25,26
週刊少年チャンピオン,C95825,女郎,0.22396363475455053,24.625,0.25,125
週刊少年チャンピオン,C94118,Athlete,0.22543426426934868,31.25,0.25,16
週刊少年チャンピオン,C94401,玉鹿市役所ええじゃない課,0.22605046584944605,18.0,0.25,70
週刊少年チャンピオン,C94312,アラバスター,0.22733855203666828,21.375,0.25,26
週刊少年チャンピオン,C95828,麺屋台ロード ナルトヤ!,0.22826644378305053,25.75,0.25,61
週刊少年チャンピオン,C95787,舞-乙HiME,0.23041089609963433,22.75,0.25,44
週刊少年チャンピオン,C94223,THE　WINNER,0.23320895522388058,24.25,0.25,30
週刊少年チャンピオン,C94849,高校忠臣蔵,0.23380202389890714,21.875,0.25,11
週刊少年チャンピオン,C112604,猫神じゃらし!,0.23943305588268557,9.25,0.25,66
週刊少年チャンピオン,C95227,ナンバデッドエンド,0.24244433120585585,27.0,0.25,134
週刊少年チャンピオン,C94602,樹海少年ZOO1,0.2430876544349329,21.25,0.25,96
週刊少年チャンピオン,C95743,ベリースペシャル,0.24682833483964495,25.5,0.25,18
週刊少年チャンピオン,C94785,太陽の恋人,0.24964308049525302,21.75,0.25,30
週刊少年チャンピオン,C94232,TWO突風!,0.24971905157787502,25.5,0.25,70
週刊少年チャンピオン,C93975,棘,0.2507847185870692,23.25,0.25,24
週刊少年チャンピオン,C95415,バトル・ハート,0.251331193661883,25.0,0.25,28
週刊少年チャンピオン,C94649,すてごろ専科,0.25323226784552444,25.125,0.25,18
週刊少年チャンピオン,C95719,フルセット!,0.25778202082331275,26.0,0.25,43
週刊少年チャンピオン,C94019,風,0.2584348193585279,24.0,0.25,13
週刊少年チャンピオン,C95550,花と疾風,0.2606902078068755,29.0,0.25,33
週刊少年チャンピオン,C94550,くたばれ!とうちゃん,0.2615564610364097,16.75,0.25,37
週刊少年チャンピオン,C95591,バンデット牙,0.262605418461708,21.75,0.25,12
週刊少年チャンピオン,C95710,プリーズMr.ジョックマン,0.26383072581661415,22.5,0.25,57
週刊少年チャンピオン,C94905,GONTA!,0.26524086496166893,28.0,0.25,42
週刊少年チャンピオン,C95372,未来改戦Dクロゥス,0.26784871068226107,26.375,0.25,26
週刊少年チャンピオン,C94536,恐怖新聞,0.27026272577996713,26.25,0.25,100
週刊少年チャンピオン,C95681,プライム・ローズ,0.27197587097275594,22.75,0.25,43
週刊少年チャンピオン,C110975,鮫島、最後の十五日,0.2727579651845223,28.0,0.25,129
週刊少年チャンピオン,C94866,極道交機隊 鉄火,0.27285307796394187,26.125,0.25,26
週刊少年チャンピオン,C95818,迷探偵史郎シリーズ,0.2791072016773229,26.0,0.25,79
週刊少年チャンピオン,C95673,フットブルース,0.27992241266534207,27.75,0.25,24
週刊少年チャンピオン,C95337,ムツゴロウの箱舟,0.2802196223316913,27.625,0.25,32
週刊少年チャンピオン,C94203,RAIN DOG,0.28506917768822915,25.5,0.25,19
週刊少年チャンピオン,C95565,ハリガネサービス,0.28565750934738876,28.625,0.25,155
週刊少年チャンピオン,C95102,てんむす,0.31217662961971143,24.75,0.25,90
週刊少年チャンピオン,C94383,雨天決行,0.32053605149237574,28.25,0.25,41
週刊少年チャンピオン,C94883,子供学級,0.32134152198300703,14.125,0.25,56
週刊少年チャンピオン,C95826,面!と向かって,0.32446676355298615,24.25,0.25,44
週刊少年チャンピオン,C95800,魔界都市ハンター異伝 魔聖杯,0.3253614275180179,25.875,0.25,162
週刊少年チャンピオン,C94348,いっぽん!,0.33302049809377043,26.0,0.25,123
週刊少年チャンピオン,C95643,不安の種+,0.336134045822184,13.25,0.25,55
週刊少年チャンピオン,C95400,発明軍人イッシン,0.33698684264702167,23.25,0.25,27
週刊少年チャンピオン,C94117,ANGEL VOICE,0.3401271285199528,27.75,0.25,356
週刊少年チャンピオン,C95353,ミクロイドS,0.3416666666666666,27.125,0.25,19
